G5239,PD_GENERAL,0,0,2012
G5243,PD_GENERAL,0,0,2012
G5247,PD_GENERAL,0,0,2012
G5248,PD_GENERAL,0,0,2012
G5251,PD_GENERAL,0,0,2012
G5253,PD_GENERAL,0,0,2012
G5501,PD_GENERAL,0,0,2012
G5503,PD_GENERAL,0,0,2012
G5504,PD_GENERAL,0,0,2012
G5505,PD_GENERAL,0,0,2012
G5506,PD_GENERAL,0,0,2012
G5507,PD_GENERAL,0,0,2012
H4107,PD_GENERAL,0,0,2012
H4109,PD_GENERAL,166,166,2012
H4110,PD_GENERAL,0,0,2012
H4111,PD_GENERAL,0,0,2012
H4118,PD_GENERAL,0,0,2012
H4125,PD_GENERAL,0,0,2012
J4110,PD_GENERAL,104,104,2012
J4111,PD_GENERAL,0,0,2012
J4125,PD_GENERAL,0,0,2012
J4138,PD_GENERAL,0,0,2012
K4101,PD_GENERAL,0,0,2012
K4103,PD_GENERAL,0,0,2012
K4107,PD_GENERAL,111,111,2012
K4109,PD_GENERAL,24,75,2012
K4110,PD_GENERAL,3,14,2012
K4111,PD_GENERAL,25,30,2012
K4123,PD_GENERAL,0,0,2012
K4125,PD_GENERAL,37,43,2012
K4201,PD_GENERAL,0,0,2012
K4202,PD_GENERAL,0,0,2012
K4203,PD_GENERAL,0,0,2012
K4204,PD_GENERAL,153,153,2012
M4101,PD_GENERAL,0,0,2012
M4107,PD_GENERAL,79,79,2012
M4109,PD_GENERAL,0,0,2012
M4110,PD_GENERAL,0,0,2012
M4111,PD_GENERAL,0,0,2012
M4117,PD_GENERAL,0,0,2012
M4125,PD_GENERAL,8,8,2012
M4127,PD_GENERAL,0,0,2012
M4132,PD_GENERAL,0,0,2012
M5201,PD_GENERAL,13,13,2012
M5202,PD_GENERAL,96,96,2012
M5207,PD_GENERAL,66,66,2012
M5210,PD_GENERAL,0,0,2012
M5212,PD_GENERAL,128,128,2012
M5213,PD_GENERAL,0,0,2012
M5215,PD_GENERAL,125,125,2012
M5216,PD_GENERAL,0,0,2012
M5217,PD_GENERAL,0,0,2012
M5218,PD_GENERAL,78,78,2012
M5227,PD_GENERAL,0,0,2012
M5228,PD_GENERAL,0,0,2012
M5236,PD_GENERAL,0,0,2012
M5237,PD_GENERAL,0,0,2012
M5238,PD_GENERAL,72,72,2012
M5241,PD_GENERAL,0,0,2012
M5249,PD_GENERAL,0,0,2012
M5250,PD_GENERAL,0,0,2012
M5601,PD_GENERAL,0,0,2012
M5602,PD_GENERAL,0,0,2012
N4107,PD_GENERAL,0,0,2012
N4111,PD_GENERAL,0,0,2012
N4125,PD_GENERAL,114,114,2012
P4110,PD_GENERAL,161,161,2012
P4111,PD_GENERAL,0,0,2012
P4125,PD_GENERAL,0,0,2012
R4104,PD_GENERAL,0,0,2012
R4107,PD_GENERAL,150,150,2012
R4109,PD_GENERAL,82,84,2012
R4110,PD_GENERAL,23,23,2012
R4111,PD_GENERAL,68,69,2012
R4114,PD_GENERAL,48,48,2012
R4125,PD_GENERAL,73,73,2012
R4127,PD_GENERAL,0,0,2012
R4135,PD_GENERAL,0,0,2012
R4136,PD_GENERAL,139,139,2012
R4137,PD_GENERAL,0,0,2012
R5101,PD_GENERAL,77,77,2012
R5211,PD_GENERAL,159,159,2012
R5214,PD_GENERAL,0,0,2012
R5223,PD_GENERAL,0,0,2012
R5224,PD_GENERAL,0,0,2012
R5242,PD_GENERAL,0,0,2012
R5302,PD_GENERAL,0,0,2012
R5303,PD_GENERAL,0,0,2012
R5403,PD_GENERAL,0,0,2012
R5502,PD_GENERAL,0,0,2012
R5503,PD_GENERAL,0,0,2012
R5507,PD_GENERAL,0,0,2012
S4107,PD_GENERAL,0,0,2012
S4110,PD_GENERAL,103,103,2012
S4111,PD_GENERAL,137,137,2012
S4114,PD_GENERAL,131,131,2012
S4119,PD_GENERAL,0,0,2012
S4125,PD_GENERAL,65,65,2012
S4129,PD_GENERAL,0,0,2012
S4130,PD_GENERAL,0,0,2012
S4131,PD_GENERAL,0,0,2012
S4134,PD_GENERAL,0,0,2012
S5246,PD_GENERAL,0,0,2012
S5247,PD_GENERAL,0,0,2012
S5252,PD_GENERAL,0,0,2012
S5305,PD_GENERAL,0,0,2012
S5401,PD_GENERAL,0,0,2012
S5402,PD_GENERAL,0,0,2012
S5701,PD_GENERAL,99,99,2012
S5702,PD_GENERAL,0,0,2012
U4110,PD_GENERAL,0,0,2012
U4111,PD_GENERAL,0,0,2012
U4125,PD_GENERAL,130,130,2012
V4106,PD_GENERAL,0,0,2012
V4107,PD_GENERAL,167,167,2012
V4109,PD_GENERAL,0,0,2012
V4110,PD_GENERAL,27,27,2012
V4111,PD_GENERAL,119,119,2012
V4113,PD_GENERAL,0,0,2012
V4125,PD_GENERAL,71,126,2012
V4126,PD_GENERAL,0,0,2012
V4130,PD_GENERAL,0,0,2012
V4301,PD_GENERAL,0,0,2012
V5204,PD_GENERAL,0,0,2012
V5206,PD_GENERAL,0,0,2012
V5209,PD_GENERAL,0,0,2012
V5214,PD_GENERAL,0,0,2012
V5216,PD_GENERAL,57,57,2012
V5223,PD_GENERAL,0,0,2012
V5232,PD_GENERAL,0,0,2012
V5233,PD_GENERAL,0,0,2012
V5240,PD_GENERAL,0,0,2012
V5247,PD_GENERAL,0,0,2012
V5301,PD_GENERAL,0,0,2012
V5304,PD_GENERAL,0,0,2012
V5305,PD_GENERAL,0,0,2012
V5801,PD_GENERAL,0,0,2012
W4104,PD_GENERAL,0,0,2012
W4107,PD_GENERAL,0,0,2012
W4108,PD_GENERAL,0,0,2012
W4109,PD_GENERAL,121,121,2012
W4110,PD_GENERAL,38,38,2012
W4114,PD_GENERAL,90,90,2012
W4116,PD_GENERAL,0,0,2012
W4117,PD_GENERAL,0,0,2012
W4124,PD_GENERAL,115,115,2012
W4125,PD_GENERAL,81,81,2012
W4401,PD_GENERAL,0,0,2012
A4109,PD_OBC,0,0,2012
A4111,PD_OBC,0,0,2012
A4125,PD_OBC,0,0,2012
B4101,PD_OBC,110,138,2012
B4107,PD_OBC,0,0,2012
B4109,PD_OBC,0,0,2012
B4110,PD_OBC,0,0,2012
B4111,PD_OBC,39,44,2012
B4117,PD_OBC,0,0,2012
B4125,PD_OBC,26,26,2012
B4128,PD_OBC,0,0,2012
B5210,PD_OBC,0,0,2012
B5219,PD_OBC,0,0,2012
B5221,PD_OBC,0,0,2012
B5226,PD_OBC,0,0,2012
B5229,PD_OBC,0,0,2012
B5234,PD_OBC,0,0,2012
B5235,PD_OBC,0,0,2012
B5244,PD_OBC,0,0,2012
B5245,PD_OBC,0,0,2012
B5503,PD_OBC,0,0,2012
C4110,PD_OBC,0,0,2012
C4111,PD_OBC,0,0,2012
C4125,PD_OBC,0,0,2012
D4107,PD_OBC,0,0,2012
D4109,PD_OBC,85,85,2012
D4110,PD_OBC,7,7,2012
D4111,PD_OBC,29,29,2012
D4112,PD_OBC,0,0,2012
D4117,PD_OBC,0,0,2012
D4125,PD_OBC,47,47,2012
D4136,PD_OBC,0,0,2012
D4139,PD_OBC,0,0,2012
D5205,PD_OBC,0,0,2012
D5210,PD_OBC,0,0,2012
D5216,PD_OBC,0,0,2012
D5220,PD_OBC,0,0,2012
D5305,PD_OBC,0,0,2012
E4110,PD_OBC,0,0,2012
E4111,PD_OBC,0,0,2012
E4125,PD_OBC,0,0,2012
G4101,PD_OBC,0,0,2012
G4102,PD_OBC,0,0,2012
G4105,PD_OBC,0,0,2012
G4107,PD_OBC,0,0,2012
G4109,PD_OBC,0,0,2012
G4110,PD_OBC,22,22,2012
G4111,PD_OBC,0,0,2012
G4115,PD_OBC,0,0,2012
G4120,PD_OBC,0,0,2012
G4121,PD_OBC,0,0,2012
G4122,PD_OBC,0,0,2012
G4125,PD_OBC,0,0,2012
G4127,PD_OBC,0,0,2012
G4130,PD_OBC,0,0,2012
G4133,PD_OBC,0,0,2012
G5101,PD_OBC,0,0,2012
G5201,PD_OBC,0,0,2012
G5203,PD_OBC,0,0,2012
G5208,PD_OBC,0,0,2012
G5210,PD_OBC,0,0,2012
G5215,PD_OBC,0,0,2012
G5216,PD_OBC,0,0,2012
G5222,PD_OBC,0,0,2012
G5225,PD_OBC,0,0,2012
G5230,PD_OBC,0,0,2012
G5231,PD_OBC,0,0,2012
G5239,PD_OBC,0,0,2012
G5243,PD_OBC,0,0,2012
G5247,PD_OBC,0,0,2012
G5248,PD_OBC,0,0,2012
G5251,PD_OBC,0,0,2012
G5253,PD_OBC,0,0,2012
G5501,PD_OBC,0,0,2012
G5503,PD_OBC,0,0,2012
G5504,PD_OBC,0,0,2012
G5505,PD_OBC,0,0,2012
G5506,PD_OBC,0,0,2012
G5507,PD_OBC,0,0,2012
H4107,PD_OBC,0,0,2012
H4109,PD_OBC,0,0,2012
H4110,PD_OBC,163,163,2012
H4111,PD_OBC,0,0,2012
H4118,PD_OBC,0,0,2012
H4125,PD_OBC,0,0,2012
J4110,PD_OBC,0,0,2012
J4111,PD_OBC,0,0,2012
J4125,PD_OBC,0,0,2012
J4138,PD_OBC,0,0,2012
K4101,PD_OBC,0,0,2012
K4103,PD_OBC,0,0,2012
K4107,PD_OBC,164,164,2012
K4109,PD_OBC,142,142,2012
K4110,PD_OBC,0,0,2012
K4111,PD_OBC,55,55,2012
K4123,PD_OBC,0,0,2012
K4125,PD_OBC,59,59,2012
K4201,PD_OBC,0,0,2012
K4202,PD_OBC,0,0,2012
K4203,PD_OBC,0,0,2012
K4204,PD_OBC,0,0,2012
M4101,PD_OBC,0,0,2012
M4107,PD_OBC,0,0,2012
M4109,PD_OBC,0,0,2012
M4110,PD_OBC,0,0,2012
M4111,PD_OBC,0,0,2012
M4117,PD_OBC,0,0,2012
M4125,PD_OBC,92,108,2012
M4127,PD_OBC,0,0,2012
M4132,PD_OBC,0,0,2012
M5201,PD_OBC,0,0,2012
M5202,PD_OBC,0,0,2012
M5207,PD_OBC,0,0,2012
M5210,PD_OBC,0,0,2012
M5212,PD_OBC,0,0,2012
M5213,PD_OBC,0,0,2012
M5215,PD_OBC,0,0,2012
M5216,PD_OBC,0,0,2012
M5217,PD_OBC,122,122,2012
M5218,PD_OBC,0,0,2012
M5227,PD_OBC,0,0,2012
M5228,PD_OBC,0,0,2012
M5236,PD_OBC,0,0,2012
M5237,PD_OBC,0,0,2012
M5238,PD_OBC,0,0,2012
M5241,PD_OBC,0,0,2012
M5249,PD_OBC,0,0,2012
M5250,PD_OBC,0,0,2012
M5601,PD_OBC,0,0,2012
M5602,PD_OBC,0,0,2012
N4107,PD_OBC,0,0,2012
N4111,PD_OBC,0,0,2012
N4125,PD_OBC,0,0,2012
P4110,PD_OBC,0,0,2012
P4111,PD_OBC,0,0,2012
P4125,PD_OBC,0,0,2012
R4104,PD_OBC,0,0,2012
R4107,PD_OBC,0,0,2012
R4109,PD_OBC,162,162,2012
R4110,PD_OBC,0,0,2012
R4111,PD_OBC,112,112,2012
R4114,PD_OBC,140,140,2012
R4125,PD_OBC,151,151,2012
R4127,PD_OBC,0,0,2012
R4135,PD_OBC,0,0,2012
R4136,PD_OBC,0,0,2012
R4137,PD_OBC,0,0,2012
R5101,PD_OBC,0,0,2012
R5211,PD_OBC,0,0,2012
R5214,PD_OBC,0,0,2012
R5223,PD_OBC,0,0,2012
R5224,PD_OBC,0,0,2012
R5242,PD_OBC,0,0,2012
R5302,PD_OBC,0,0,2012
R5303,PD_OBC,0,0,2012
R5403,PD_OBC,0,0,2012
R5502,PD_OBC,0,0,2012
R5503,PD_OBC,0,0,2012
R5507,PD_OBC,0,0,2012
S4107,PD_OBC,0,0,2012
S4110,PD_OBC,0,0,2012
S4111,PD_OBC,0,0,2012
S4114,PD_OBC,0,0,2012
S4119,PD_OBC,0,0,2012
S4125,PD_OBC,0,0,2012
S4129,PD_OBC,0,0,2012
S4130,PD_OBC,0,0,2012
S4131,PD_OBC,0,0,2012
S4134,PD_OBC,0,0,2012
S5246,PD_OBC,0,0,2012
S5247,PD_OBC,0,0,2012
S5252,PD_OBC,0,0,2012
S5305,PD_OBC,0,0,2012
S5401,PD_OBC,0,0,2012
S5402,PD_OBC,0,0,2012
S5701,PD_OBC,0,0,2012
S5702,PD_OBC,0,0,2012
U4110,PD_OBC,0,0,2012
U4111,PD_OBC,0,0,2012
U4125,PD_OBC,0,0,2012
V4106,PD_OBC,0,0,2012
V4107,PD_OBC,0,0,2012
V4109,PD_OBC,0,0,2012
V4110,PD_OBC,118,118,2012
V4111,PD_OBC,0,0,2012
V4113,PD_OBC,0,0,2012
V4125,PD_OBC,0,0,2012
V4126,PD_OBC,0,0,2012
V4130,PD_OBC,0,0,2012
V4301,PD_OBC,0,0,2012
V5204,PD_OBC,0,0,2012
V5206,PD_OBC,0,0,2012
V5209,PD_OBC,0,0,2012
V5214,PD_OBC,0,0,2012
V5216,PD_OBC,0,0,2012
V5223,PD_OBC,0,0,2012
V5232,PD_OBC,0,0,2012
V5233,PD_OBC,0,0,2012
V5240,PD_OBC,0,0,2012
V5247,PD_OBC,0,0,2012
V5301,PD_OBC,0,0,2012
V5304,PD_OBC,0,0,2012
V5305,PD_OBC,0,0,2012
V5801,PD_OBC,0,0,2012
W4104,PD_OBC,0,0,2012
W4107,PD_OBC,0,0,2012
W4108,PD_OBC,0,0,2012
W4109,PD_OBC,0,0,2012
W4110,PD_OBC,87,87,2012
W4114,PD_OBC,0,0,2012
W4116,PD_OBC,158,158,2012
W4117,PD_OBC,0,0,2012
W4124,PD_OBC,0,0,2012
W4125,PD_OBC,0,0,2012
W4401,PD_OBC,0,0,2012
A4109,PD_SC,0,0,2012
A4111,PD_SC,0,0,2012
A4125,PD_SC,0,0,2012
B4101,PD_SC,0,0,2012
B4107,PD_SC,0,0,2012
B4109,PD_SC,94,94,2012
B4110,PD_SC,16,16,2012
B4111,PD_SC,0,0,2012
B4117,PD_SC,0,0,2012
B4125,PD_SC,0,0,2012
B4128,PD_SC,0,0,2012
B5210,PD_SC,0,0,2012
B5219,PD_SC,0,0,2012
B5221,PD_SC,0,0,2012
B5226,PD_SC,0,0,2012
B5229,PD_SC,0,0,2012
B5234,PD_SC,0,0,2012
B5235,PD_SC,0,0,2012
B5244,PD_SC,0,0,2012
B5245,PD_SC,0,0,2012
B5503,PD_SC,0,0,2012
C4110,PD_SC,0,0,2012
C4111,PD_SC,0,0,2012
C4125,PD_SC,0,0,2012
D4107,PD_SC,0,0,2012
D4109,PD_SC,0,0,2012
D4110,PD_SC,0,0,2012
D4111,PD_SC,0,0,2012
D4112,PD_SC,0,0,2012
D4117,PD_SC,0,0,2012
D4125,PD_SC,145,145,2012
D4136,PD_SC,0,0,2012
D4139,PD_SC,0,0,2012
D5205,PD_SC,0,0,2012
D5210,PD_SC,0,0,2012
D5216,PD_SC,0,0,2012
D5220,PD_SC,0,0,2012
D5305,PD_SC,0,0,2012
E4110,PD_SC,0,0,2012
E4111,PD_SC,0,0,2012
E4125,PD_SC,0,0,2012
G4101,PD_SC,0,0,2012
G4102,PD_SC,0,0,2012
G4105,PD_SC,0,0,2012
G4107,PD_SC,0,0,2012
G4109,PD_SC,0,0,2012
G4110,PD_SC,0,0,2012
G4111,PD_SC,0,0,2012
G4115,PD_SC,0,0,2012
G4120,PD_SC,0,0,2012
G4121,PD_SC,0,0,2012
G4122,PD_SC,0,0,2012
G4125,PD_SC,0,0,2012
G4127,PD_SC,0,0,2012
G4130,PD_SC,0,0,2012
G4133,PD_SC,0,0,2012
G5101,PD_SC,0,0,2012
G5201,PD_SC,0,0,2012
G5203,PD_SC,0,0,2012
G5208,PD_SC,0,0,2012
G5210,PD_SC,0,0,2012
G5215,PD_SC,0,0,2012
G5216,PD_SC,0,0,2012
G5222,PD_SC,0,0,2012
G5225,PD_SC,0,0,2012
G5230,PD_SC,0,0,2012
G5231,PD_SC,0,0,2012
G5239,PD_SC,0,0,2012
G5243,PD_SC,0,0,2012
G5247,PD_SC,0,0,2012
G5248,PD_SC,0,0,2012
G5251,PD_SC,0,0,2012
G5253,PD_SC,0,0,2012
G5501,PD_SC,0,0,2012
G5503,PD_SC,0,0,2012
G5504,PD_SC,0,0,2012
G5505,PD_SC,0,0,2012
G5506,PD_SC,0,0,2012
G5507,PD_SC,0,0,2012
H4107,PD_SC,0,0,2012
H4109,PD_SC,0,0,2012
H4110,PD_SC,0,0,2012
H4111,PD_SC,0,0,2012
H4118,PD_SC,0,0,2012
H4125,PD_SC,0,0,2012
J4110,PD_SC,0,0,2012
J4111,PD_SC,0,0,2012
J4125,PD_SC,0,0,2012
J4138,PD_SC,0,0,2012
K4101,PD_SC,0,0,2012
K4103,PD_SC,0,0,2012
K4107,PD_SC,0,0,2012
K4109,PD_SC,0,0,2012
K4110,PD_SC,17,17,2012
K4111,PD_SC,41,41,2012
K4123,PD_SC,0,0,2012
K4125,PD_SC,0,0,2012
K4201,PD_SC,0,0,2012
K4202,PD_SC,0,0,2012
K4203,PD_SC,0,0,2012
K4204,PD_SC,0,0,2012
M4101,PD_SC,0,0,2012
M4107,PD_SC,0,0,2012
M4109,PD_SC,0,0,2012
M4110,PD_SC,0,0,2012
M4111,PD_SC,0,0,2012
M4117,PD_SC,0,0,2012
M4125,PD_SC,0,0,2012
M4127,PD_SC,0,0,2012
M4132,PD_SC,0,0,2012
M5201,PD_SC,0,0,2012
M5202,PD_SC,0,0,2012
M5207,PD_SC,0,0,2012
M5210,PD_SC,0,0,2012
M5212,PD_SC,0,0,2012
M5213,PD_SC,0,0,2012
M5215,PD_SC,0,0,2012
M5216,PD_SC,0,0,2012
M5217,PD_SC,0,0,2012
M5218,PD_SC,0,0,2012
M5227,PD_SC,0,0,2012
M5228,PD_SC,0,0,2012
M5236,PD_SC,0,0,2012
M5237,PD_SC,0,0,2012
M5238,PD_SC,0,0,2012
M5241,PD_SC,0,0,2012
M5249,PD_SC,0,0,2012
M5250,PD_SC,0,0,2012
M5601,PD_SC,0,0,2012
M5602,PD_SC,0,0,2012
N4107,PD_SC,0,0,2012
N4111,PD_SC,0,0,2012
N4125,PD_SC,0,0,2012
P4110,PD_SC,0,0,2012
P4111,PD_SC,0,0,2012
P4125,PD_SC,0,0,2012
R4104,PD_SC,0,0,2012
R4107,PD_SC,0,0,2012
R4109,PD_SC,0,0,2012
R4110,PD_SC,0,0,2012
R4111,PD_SC,134,134,2012
R4114,PD_SC,0,0,2012
R4125,PD_SC,0,0,2012
R4127,PD_SC,0,0,2012
R4135,PD_SC,0,0,2012
R4136,PD_SC,0,0,2012
R4137,PD_SC,0,0,2012
R5101,PD_SC,0,0,2012
R5211,PD_SC,0,0,2012
R5214,PD_SC,0,0,2012
R5223,PD_SC,0,0,2012
R5224,PD_SC,0,0,2012
R5242,PD_SC,0,0,2012
R5302,PD_SC,0,0,2012
R5303,PD_SC,0,0,2012
R5403,PD_SC,0,0,2012
R5502,PD_SC,0,0,2012
R5503,PD_SC,0,0,2012
R5507,PD_SC,0,0,2012
S4107,PD_SC,0,0,2012
S4110,PD_SC,0,0,2012
S4111,PD_SC,0,0,2012
S4114,PD_SC,0,0,2012
S4119,PD_SC,0,0,2012
S4125,PD_SC,0,0,2012
S4129,PD_SC,0,0,2012
S4130,PD_SC,0,0,2012
S4131,PD_SC,0,0,2012
S4134,PD_SC,0,0,2012
S5246,PD_SC,0,0,2012
S5247,PD_SC,0,0,2012
S5252,PD_SC,0,0,2012
S5305,PD_SC,0,0,2012
S5401,PD_SC,0,0,2012
S5402,PD_SC,0,0,2012
S5701,PD_SC,0,0,2012
S5702,PD_SC,0,0,2012
U4110,PD_SC,0,0,2012
U4111,PD_SC,0,0,2012
U4125,PD_SC,0,0,2012
V4106,PD_SC,0,0,2012
V4107,PD_SC,0,0,2012
V4109,PD_SC,0,0,2012
V4110,PD_SC,0,0,2012
V4111,PD_SC,0,0,2012
V4113,PD_SC,0,0,2012
V4125,PD_SC,0,0,2012
V4126,PD_SC,0,0,2012
V4130,PD_SC,0,0,2012
V4301,PD_SC,0,0,2012
V5204,PD_SC,0,0,2012
V5206,PD_SC,0,0,2012
V5209,PD_SC,0,0,2012
V5214,PD_SC,0,0,2012
V5216,PD_SC,0,0,2012
V5223,PD_SC,0,0,2012
V5232,PD_SC,0,0,2012
V5233,PD_SC,0,0,2012
V5240,PD_SC,0,0,2012
V5247,PD_SC,0,0,2012
V5301,PD_SC,0,0,2012
V5304,PD_SC,0,0,2012
V5305,PD_SC,0,0,2012
V5801,PD_SC,0,0,2012
W4104,PD_SC,0,0,2012
W4107,PD_SC,0,0,2012
W4108,PD_SC,0,0,2012
W4109,PD_SC,0,0,2012
W4110,PD_SC,0,0,2012
W4114,PD_SC,0,0,2012
W4116,PD_SC,0,0,2012
W4117,PD_SC,0,0,2012
W4124,PD_SC,0,0,2012
W4125,PD_SC,0,0,2012
W4401,PD_SC,0,0,2012
A4109,PD_ST,0,0,2012
A4111,PD_ST,0,0,2012
A4125,PD_ST,0,0,2012
B4101,PD_ST,0,0,2012
B4107,PD_ST,0,0,2012
B4109,PD_ST,0,0,2012
B4110,PD_ST,0,0,2012
B4111,PD_ST,0,0,2012
B4117,PD_ST,0,0,2012
B4125,PD_ST,0,0,2012
B4128,PD_ST,0,0,2012
B5210,PD_ST,0,0,2012
B5219,PD_ST,0,0,2012
B5221,PD_ST,0,0,2012
B5226,PD_ST,0,0,2012
B5229,PD_ST,0,0,2012
B5234,PD_ST,0,0,2012
B5235,PD_ST,0,0,2012
B5244,PD_ST,0,0,2012
B5245,PD_ST,0,0,2012
B5503,PD_ST,0,0,2012
C4110,PD_ST,0,0,2012
C4111,PD_ST,0,0,2012
C4125,PD_ST,0,0,2012
D4107,PD_ST,0,0,2012
D4109,PD_ST,0,0,2012
D4110,PD_ST,0,0,2012
D4111,PD_ST,0,0,2012
D4112,PD_ST,0,0,2012
D4117,PD_ST,0,0,2012
D4125,PD_ST,0,0,2012
D4136,PD_ST,0,0,2012
D4139,PD_ST,0,0,2012
D5205,PD_ST,0,0,2012
D5210,PD_ST,0,0,2012
D5216,PD_ST,0,0,2012
D5220,PD_ST,0,0,2012
D5305,PD_ST,0,0,2012
E4110,PD_ST,0,0,2012
E4111,PD_ST,0,0,2012
E4125,PD_ST,0,0,2012
G4101,PD_ST,0,0,2012
G4102,PD_ST,0,0,2012
G4105,PD_ST,0,0,2012
G4107,PD_ST,0,0,2012
G4109,PD_ST,0,0,2012
G4110,PD_ST,0,0,2012
G4111,PD_ST,0,0,2012
G4115,PD_ST,0,0,2012
G4120,PD_ST,0,0,2012
G4121,PD_ST,0,0,2012
G4122,PD_ST,0,0,2012
G4125,PD_ST,0,0,2012
G4127,PD_ST,0,0,2012
G4130,PD_ST,0,0,2012
G4133,PD_ST,0,0,2012
G5101,PD_ST,0,0,2012
G5201,PD_ST,0,0,2012
G5203,PD_ST,0,0,2012
G5208,PD_ST,0,0,2012
G5210,PD_ST,0,0,2012
G5215,PD_ST,0,0,2012
G5216,PD_ST,0,0,2012
G5222,PD_ST,0,0,2012
G5225,PD_ST,0,0,2012
G5230,PD_ST,0,0,2012
G5231,PD_ST,0,0,2012
G5239,PD_ST,0,0,2012
G5243,PD_ST,0,0,2012
G5247,PD_ST,0,0,2012
G5248,PD_ST,0,0,2012
G5251,PD_ST,0,0,2012
G5253,PD_ST,0,0,2012
G5501,PD_ST,0,0,2012
G5503,PD_ST,0,0,2012
G5504,PD_ST,0,0,2012
G5505,PD_ST,0,0,2012
G5506,PD_ST,0,0,2012
G5507,PD_ST,0,0,2012
H4107,PD_ST,0,0,2012
H4109,PD_ST,0,0,2012
H4110,PD_ST,0,0,2012
H4111,PD_ST,0,0,2012
H4118,PD_ST,0,0,2012
H4125,PD_ST,0,0,2012
J4110,PD_ST,0,0,2012
J4111,PD_ST,0,0,2012
J4125,PD_ST,0,0,2012
J4138,PD_ST,0,0,2012
K4101,PD_ST,0,0,2012
K4103,PD_ST,0,0,2012
K4107,PD_ST,0,0,2012
K4109,PD_ST,0,0,2012
K4110,PD_ST,0,0,2012
K4111,PD_ST,0,0,2012
K4123,PD_ST,0,0,2012
K4125,PD_ST,0,0,2012
K4201,PD_ST,0,0,2012
K4202,PD_ST,0,0,2012
K4203,PD_ST,0,0,2012
K4204,PD_ST,0,0,2012
M4101,PD_ST,0,0,2012
M4107,PD_ST,0,0,2012
M4109,PD_ST,0,0,2012
M4110,PD_ST,0,0,2012
M4111,PD_ST,0,0,2012
M4117,PD_ST,0,0,2012
M4125,PD_ST,0,0,2012
M4127,PD_ST,0,0,2012
M4132,PD_ST,0,0,2012
M5201,PD_ST,0,0,2012
M5202,PD_ST,0,0,2012
M5207,PD_ST,0,0,2012
M5210,PD_ST,0,0,2012
M5212,PD_ST,0,0,2012
M5213,PD_ST,0,0,2012
M5215,PD_ST,0,0,2012
M5216,PD_ST,0,0,2012
M5217,PD_ST,0,0,2012
M5218,PD_ST,0,0,2012
M5227,PD_ST,0,0,2012
M5228,PD_ST,0,0,2012
M5236,PD_ST,0,0,2012
M5237,PD_ST,0,0,2012
M5238,PD_ST,0,0,2012
M5241,PD_ST,0,0,2012
M5249,PD_ST,0,0,2012
M5250,PD_ST,0,0,2012
M5601,PD_ST,0,0,2012
M5602,PD_ST,0,0,2012
N4107,PD_ST,0,0,2012
N4111,PD_ST,0,0,2012
N4125,PD_ST,0,0,2012
P4110,PD_ST,0,0,2012
P4111,PD_ST,0,0,2012
P4125,PD_ST,0,0,2012
R4104,PD_ST,0,0,2012
R4107,PD_ST,0,0,2012
R4109,PD_ST,0,0,2012
R4110,PD_ST,0,0,2012
R4111,PD_ST,0,0,2012
R4114,PD_ST,0,0,2012
R4125,PD_ST,0,0,2012
R4127,PD_ST,0,0,2012
R4135,PD_ST,0,0,2012
R4136,PD_ST,0,0,2012
R4137,PD_ST,0,0,2012
R5101,PD_ST,0,0,2012
R5211,PD_ST,0,0,2012
R5214,PD_ST,0,0,2012
R5223,PD_ST,0,0,2012
R5224,PD_ST,0,0,2012
R5242,PD_ST,0,0,2012
R5302,PD_ST,0,0,2012
R5303,PD_ST,0,0,2012
R5403,PD_ST,0,0,2012
R5502,PD_ST,0,0,2012
R5503,PD_ST,0,0,2012
R5507,PD_ST,0,0,2012
S4107,PD_ST,0,0,2012
S4110,PD_ST,0,0,2012
S4111,PD_ST,0,0,2012
S4114,PD_ST,0,0,2012
S4119,PD_ST,0,0,2012
S4125,PD_ST,0,0,2012
S4129,PD_ST,0,0,2012
S4130,PD_ST,0,0,2012
S4131,PD_ST,0,0,2012
S4134,PD_ST,0,0,2012
S5246,PD_ST,0,0,2012
S5247,PD_ST,0,0,2012
S5252,PD_ST,0,0,2012
S5305,PD_ST,0,0,2012
S5401,PD_ST,0,0,2012
S5402,PD_ST,0,0,2012
S5701,PD_ST,0,0,2012
S5702,PD_ST,0,0,2012
U4110,PD_ST,0,0,2012
U4111,PD_ST,0,0,2012
U4125,PD_ST,0,0,2012
V4106,PD_ST,0,0,2012
V4107,PD_ST,0,0,2012
V4109,PD_ST,0,0,2012
V4110,PD_ST,0,0,2012
V4111,PD_ST,0,0,2012
V4113,PD_ST,0,0,2012
V4125,PD_ST,0,0,2012
V4126,PD_ST,0,0,2012
V4130,PD_ST,0,0,2012
V4301,PD_ST,0,0,2012
V5204,PD_ST,0,0,2012
V5206,PD_ST,0,0,2012
V5209,PD_ST,0,0,2012
V5214,PD_ST,0,0,2012
V5216,PD_ST,0,0,2012
V5223,PD_ST,0,0,2012
V5232,PD_ST,0,0,2012
V5233,PD_ST,0,0,2012
V5240,PD_ST,0,0,2012
V5247,PD_ST,0,0,2012
V5301,PD_ST,0,0,2012
V5304,PD_ST,0,0,2012
V5305,PD_ST,0,0,2012
V5801,PD_ST,0,0,2012
W4104,PD_ST,0,0,2012
W4107,PD_ST,0,0,2012
